Delivery Point,Avg_6M_Volume,Zero_Volume_Months,Churn_Probability_%,Risk_Profile
604173,469183.6666666667,0,0.01,Low Risk (Zone 5/6)
611159,158722.9,0,0.01,Low Risk (Zone 5/6)
623135,264770.0,0,0.01,Low Risk (Zone 5/6)
629271,526026.25,0,0.01,Low Risk (Zone 5/6)
602605,247630.25,0,0.01,Low Risk (Zone 5/6)
602627,261381.16666666666,0,0.01,Low Risk (Zone 5/6)
602639,327173.0,0,0.01,Low Risk (Zone 5/6)
613997,443441.9666666666,0,0.01,Low Risk (Zone 5/6)
614039,447259.48333333334,0,0.01,Low Risk (Zone 5/6)
614054,466059.25,0,0.01,Low Risk (Zone 5/6)
606502,457716.6666666667,0,0.01,Low Risk (Zone 5/6)
606562,496726.1666666667,0,0.01,Low Risk (Zone 5/6)
640941,615401.3666666667,0,0.01,Low Risk (Zone 5/6)
629411,385776.75,0,0.01,Low Risk (Zone 5/6)
601288,426676.5,0,0.01,Low Risk (Zone 5/6)
601357,548045.8166666667,0,0.01,Low Risk (Zone 5/6)
601373,527954.0,0,0.01,Low Risk (Zone 5/6)
600803,873166.6666666666,0,0.01,Low Risk (Zone 5/6)
600873,321503.0,0,0.01,Low Risk (Zone 5/6)
614166,426274.3333333333,0,0.01,Low Risk (Zone 5/6)
600165,760759.5,0,0.01,Low Risk (Zone 5/6)
600180,266075.5,0,0.01,Low Risk (Zone 5/6)
600182,384635.5,0,0.01,Low Risk (Zone 5/6)
600183,540297.4,0,0.01,Low Risk (Zone 5/6)
624376,249368.6,0,0.01,Low Risk (Zone 5/6)
624391,330689.45,0,0.01,Low Risk (Zone 5/6)
624393,925069.1333333333,0,0.01,Low Risk (Zone 5/6)
610894,401852.4666666666,0,0.01,Low Risk (Zone 5/6)
610093,478240.56666666665,0,0.01,Low Risk (Zone 5/6)
610109,543655.7166666667,0,0.01,Low Risk (Zone 5/6)
610115,289361.4,0,0.01,Low Risk (Zone 5/6)
610119,317004.64999999997,0,0.01,Low Risk (Zone 5/6)
610135,672414.2833333333,0,0.01,Low Risk (Zone 5/6)
629087,366363.4166666667,0,0.01,Low Risk (Zone 5/6)
629092,399425.775,0,0.01,Low Risk (Zone 5/6)
607346,448791.5,0,0.01,Low Risk (Zone 5/6)
607364,342219.0,0,0.01,Low Risk (Zone 5/6)
607366,282415.3333333333,0,0.01,Low Risk (Zone 5/6)
607198,522978.8333333333,0,0.01,Low Risk (Zone 5/6)
607199,335957.6666666667,0,0.01,Low Risk (Zone 5/6)
607250,254400.0,0,0.01,Low Risk (Zone 5/6)
614237,485146.5,0,0.01,Low Risk (Zone 5/6)
614276,438914.75,0,0.01,Low Risk (Zone 5/6)
614321,448475.64,0,0.01,Low Risk (Zone 5/6)
614352,225193.15000000002,0,0.01,Low Risk (Zone 5/6)
615526,313923.83999999997,0,0.01,Low Risk (Zone 5/6)
629030,339452.92,0,0.01,Low Risk (Zone 5/6)
624854,504901.75,0,0.01,Low Risk (Zone 5/6)
611043,460208.1666666667,0,0.01,Low Risk (Zone 5/6)
615665,424713.0,0,0.01,Low Risk (Zone 5/6)
614103,328633.52,0,0.01,Low Risk (Zone 5/6)
610275,374938.26666666666,0,0.01,Low Risk (Zone 5/6)
610149,635639.65,0,0.01,Low Risk (Zone 5/6)
610152,349048.2833333333,0,0.01,Low Risk (Zone 5/6)
610158,457858.3,0,0.01,Low Risk (Zone 5/6)
628472,316847.4,0,0.01,Low Risk (Zone 5/6)
628881,376702.8333333333,0,0.01,Low Risk (Zone 5/6)
601180,581616.6666666666,0,0.01,Low Risk (Zone 5/6)
601221,268517.5,0,0.01,Low Risk (Zone 5/6)
601250,224606.16666666666,0,0.01,Low Risk (Zone 5/6)
610830,283932.60000000003,0,0.01,Low Risk (Zone 5/6)
603467,175300.0,0,0.01,Low Risk (Zone 5/6)
603487,284300.0,0,0.01,Low Risk (Zone 5/6)
602850,407000.0,0,0.01,Low Risk (Zone 5/6)
615405,561803.1166666666,0,0.01,Low Risk (Zone 5/6)
615418,310846.7833333333,0,0.01,Low Risk (Zone 5/6)
615466,429856.74,0,0.01,Low Risk (Zone 5/6)
641263,446195.5,0,0.01,Low Risk (Zone 5/6)
641293,257049.31666666665,0,0.01,Low Risk (Zone 5/6)
641444,346486.6666666667,0,0.01,Low Risk (Zone 5/6)
641482,301734.5,0,0.01,Low Risk (Zone 5/6)
614488,380942.68333333335,0,0.01,Low Risk (Zone 5/6)
615307,478854.45,0,0.01,Low Risk (Zone 5/6)
615339,632225.2999999999,0,0.01,Low Risk (Zone 5/6)
602759,554900.0,0,0.01,Low Risk (Zone 5/6)
602789,538287.0,0,0.01,Low Risk (Zone 5/6)
610206,405727.5,0,0.01,Low Risk (Zone 5/6)
610251,556623.5499999999,0,0.01,Low Risk (Zone 5/6)
610269,419769.75,0,0.01,Low Risk (Zone 5/6)
610879,324668.325,0,0.01,Low Risk (Zone 5/6)
625516,424498.8333333333,0,0.01,Low Risk (Zone 5/6)
625572,333042.0,0,0.01,Low Risk (Zone 5/6)
625737,445600.0,0,0.01,Low Risk (Zone 5/6)
614467,406801.8,0,0.01,Low Risk (Zone 5/6)
641506,161232.08000000002,0,0.01,Low Risk (Zone 5/6)
641557,341559.25,0,0.01,Low Risk (Zone 5/6)
606566,324462.3333333333,0,0.01,Low Risk (Zone 5/6)
606570,327350.0,0,0.01,Low Risk (Zone 5/6)
606590,494273.1666666667,0,0.01,Low Risk (Zone 5/6)
606641,377307.5,0,0.01,Low Risk (Zone 5/6)
610723,617242.8833333333,0,0.01,Low Risk (Zone 5/6)
610752,463085.60000000003,0,0.01,Low Risk (Zone 5/6)
610755,482230.6666666667,0,0.01,Low Risk (Zone 5/6)
610766,787802.1666666666,0,0.01,Low Risk (Zone 5/6)
627698,848683.3333333334,0,0.01,Low Risk (Zone 5/6)
627765,312573.23333333334,0,0.01,Low Risk (Zone 5/6)
610182,510583.56666666665,0,0.01,Low Risk (Zone 5/6)
641196,328783.6666666667,0,0.01,Low Risk (Zone 5/6)
641225,449196.93333333335,0,0.01,Low Risk (Zone 5/6)
614502,440737.0833333333,0,0.01,Low Risk (Zone 5/6)
602929,754850.0,0,0.01,Low Risk (Zone 5/6)
603014,443787.5,0,0.01,Low Risk (Zone 5/6)
614710,283905.64,0,0.01,Low Risk (Zone 5/6)
600959,515367.6666666667,0,0.01,Low Risk (Zone 5/6)
600981,392270.6666666667,0,0.01,Low Risk (Zone 5/6)
600994,461028.8333333333,0,0.01,Low Risk (Zone 5/6)
610279,342556.7833333333,0,0.01,Low Risk (Zone 5/6)
604477,283076.95,0,0.01,Low Risk (Zone 5/6)
604490,407920.0,0,0.01,Low Risk (Zone 5/6)
601142,465045.0,0,0.01,Low Risk (Zone 5/6)
601151,372442.0,0,0.01,Low Risk (Zone 5/6)
604307,280100.0,0,0.01,Low Risk (Zone 5/6)
615211,587681.3833333333,0,0.01,Low Risk (Zone 5/6)
615283,253191.225,0,0.01,Low Risk (Zone 5/6)
614424,437303.23333333334,0,0.01,Low Risk (Zone 5/6)
626407,322111.0,0,0.01,Low Risk (Zone 5/6)
626562,448801.0,0,0.01,Low Risk (Zone 5/6)
610357,445475.38333333336,0,0.01,Low Risk (Zone 5/6)
627437,314894.5,0,0.01,Low Risk (Zone 5/6)
627540,521151.4,0,0.01,Low Risk (Zone 5/6)
627642,317424.6666666667,0,0.01,Low Risk (Zone 5/6)
627692,274350.0,0,0.01,Low Risk (Zone 5/6)
626023,688583.3333333334,0,0.01,Low Risk (Zone 5/6)
626092,263732.4166666667,0,0.01,Low Risk (Zone 5/6)
626180,325311.05,0,0.01,Low Risk (Zone 5/6)
610608,640056.7458333332,0,0.01,Low Risk (Zone 5/6)
610625,396400.1,0,0.01,Low Risk (Zone 5/6)
606642,364041.8333333333,0,0.01,Low Risk (Zone 5/6)
606644,428250.3333333333,0,0.01,Low Risk (Zone 5/6)
603295,737190.0,0,0.01,Low Risk (Zone 5/6)
615180,280652.14999999997,0,0.01,Low Risk (Zone 5/6)
603204,372150.0,0,0.01,Low Risk (Zone 5/6)
603209,657357.6666666666,0,0.01,Low Risk (Zone 5/6)
603246,439968.0,0,0.01,Low Risk (Zone 5/6)
641681,237776.0,0,0.01,Low Risk (Zone 5/6)
641687,324860.0,0,0.01,Low Risk (Zone 5/6)
641705,246919.13333333333,0,0.01,Low Risk (Zone 5/6)
641706,477080.0,0,0.01,Low Risk (Zone 5/6)
641710,482338.05999999994,0,0.01,Low Risk (Zone 5/6)
607085,488638.1333333333,0,0.01,Low Risk (Zone 5/6)
610302,436056.35000000003,0,0.01,Low Risk (Zone 5/6)
610312,328150.05,0,0.01,Low Risk (Zone 5/6)
610634,643869.25,0,0.01,Low Risk (Zone 5/6)
626260,463076.075,0,0.01,Low Risk (Zone 5/6)
626331,443539.8333333333,0,0.01,Low Risk (Zone 5/6)
626356,226355.76,0,0.01,Low Risk (Zone 5/6)
626361,377834.93333333335,0,0.01,Low Risk (Zone 5/6)
603100,286515.5,0,0.01,Low Risk (Zone 5/6)
600109,288651.25,0,0.01,Low Risk (Zone 5/6)
642261,290224.65,0,0.01,Low Risk (Zone 5/6)
642066,411866.1666666667,0,0.01,Low Risk (Zone 5/6)
626850,389900.0,0,0.01,Low Risk (Zone 5/6)
604371,544583.3333333334,0,0.01,Low Risk (Zone 5/6)
610518,469338.6666666667,0,0.01,Low Risk (Zone 5/6)
626882,425701.5,0,0.01,Low Risk (Zone 5/6)
627234,425800.0,0,0.01,Low Risk (Zone 5/6)
610432,538073.2666666667,0,0.01,Low Risk (Zone 5/6)
610433,283951.69999999995,0,0.01,Low Risk (Zone 5/6)
606930,326766.6666666667,0,0.01,Low Risk (Zone 5/6)
606931,315133.3333333333,0,0.01,Low Risk (Zone 5/6)
615049,361605.89999999997,0,0.01,Low Risk (Zone 5/6)
615079,563011.6333333333,0,0.01,Low Risk (Zone 5/6)
614972,676135.8666666667,0,0.01,Low Risk (Zone 5/6)
617345,614866.6666666666,0,0.01,Low Risk (Zone 5/6)
617352,446500.0,0,0.01,Low Risk (Zone 5/6)
609453,414148.98333333334,0,0.01,Low Risk (Zone 5/6)
609461,319709.43333333335,0,0.01,Low Risk (Zone 5/6)
609470,592227.9666666667,0,0.01,Low Risk (Zone 5/6)
609472,526467.2833333333,0,0.01,Low Risk (Zone 5/6)
609474,710090.25,0,0.01,Low Risk (Zone 5/6)
609504,666409.9500000001,0,0.01,Low Risk (Zone 5/6)
609505,422532.1166666667,0,0.01,Low Risk (Zone 5/6)
633883,360809.725,0,0.01,Low Risk (Zone 5/6)
642426,1070000.0,0,0.01,Low Risk (Zone 5/6)
606810,131100.0,0,0.01,Low Risk (Zone 5/6)
600119,570057.0,0,0.01,Low Risk (Zone 5/6)
600120,461349.3333333333,0,0.01,Low Risk (Zone 5/6)
626645,278375.5,0,0.01,Low Risk (Zone 5/6)
614885,457804.0218166667,0,0.01,Low Risk (Zone 5/6)
614784,3268859.15,0,0.0,Low Risk (Zone 5/6)
614767,2555315.983333333,0,0.0,Low Risk (Zone 5/6)
614752,825305.4666666667,0,0.0,Low Risk (Zone 5/6)
614745,581254.9500000001,0,0.0,Low Risk (Zone 5/6)
614719,2452186.5500000003,0,0.0,Low Risk (Zone 5/6)
615083,891487.9166666666,0,0.0,Low Risk (Zone 5/6)
615078,1223148.5,0,0.0,Low Risk (Zone 5/6)
615077,1326431.6666666667,0,0.0,Low Risk (Zone 5/6)
606954,1955428.8,0,0.0,Low Risk (Zone 5/6)
606866,749257.0,0,0.0,Low Risk (Zone 5/6)
641882,1446158.2,0,0.0,Low Risk (Zone 5/6)
641842,723240.0,0,0.0,Low Risk (Zone 5/6)
641806,571051.8400000001,0,0.0,Low Risk (Zone 5/6)
641752,2501836.62,0,0.0,Low Risk (Zone 5/6)
641748,612500.0,0,0.0,Low Risk (Zone 5/6)
641747,651420.0,0,0.0,Low Risk (Zone 5/6)
601072,1218425.8333333333,0,0.0,Low Risk (Zone 5/6)
601018,1050850.0,0,0.0,Low Risk (Zone 5/6)
601007,1996693.8333333333,0,0.0,Low Risk (Zone 5/6)
601000,1612435.3333333333,0,0.0,Low Risk (Zone 5/6)
610435,581370.1,0,0.0,Low Risk (Zone 5/6)
610427,1387545.3333333333,0,0.0,Low Risk (Zone 5/6)
627251,1145763.0166666666,0,0.0,Low Risk (Zone 5/6)
627070,1056982.0,0,0.0,Low Risk (Zone 5/6)
604426,1748873.3333333333,0,0.0,Low Risk (Zone 5/6)
604404,2092250.0,0,0.0,Low Risk (Zone 5/6)
604394,4216719.666666667,0,0.0,Low Risk (Zone 5/6)
604368,706886.6666666666,0,0.0,Low Risk (Zone 5/6)
604364,1106617.8333333333,0,0.0,Low Risk (Zone 5/6)
604329,507266.6666666667,0,0.0,Low Risk (Zone 5/6)
626672,579283.3333333334,0,0.0,Low Risk (Zone 5/6)
600072,658050.0,0,0.0,Low Risk (Zone 5/6)
626410,603072.8333333334,0,0.0,Low Risk (Zone 5/6)
626183,1774716.6666666667,0,0.0,Low Risk (Zone 5/6)
610662,1122359.3666666667,0,0.0,Low Risk (Zone 5/6)
610643,492685.48333333334,0,0.0,Low Risk (Zone 5/6)
610639,272499.25,0,0.0,Low Risk (Zone 5/6)
610633,1259367.3666666667,0,0.0,Low Risk (Zone 5/6)
610337,858396.6,0,0.0,Low Risk (Zone 5/6)
610296,529632.65,0,0.0,Low Risk (Zone 5/6)
627330,1033905.0,0,0.0,Low Risk (Zone 5/6)
627319,816006.8333333334,0,0.0,Low Risk (Zone 5/6)
627317,1007016.6666666666,0,0.0,Low Risk (Zone 5/6)
627311,714716.6666666666,0,0.0,Low Risk (Zone 5/6)
610442,460457.5333333334,0,0.0,Low Risk (Zone 5/6)
610552,910107.1666666666,0,0.0,Low Risk (Zone 5/6)
610531,1258829.5,0,0.0,Low Risk (Zone 5/6)
610525,740921.76,0,0.0,Low Risk (Zone 5/6)
600997,2263658.433333333,0,0.0,Low Risk (Zone 5/6)
600945,859450.0,0,0.0,Low Risk (Zone 5/6)
610611,2262597.1333333333,0,0.0,Low Risk (Zone 5/6)
626107,862375.24,0,0.0,Low Risk (Zone 5/6)
626070,552015.0,0,0.0,Low Risk (Zone 5/6)
626057,1758286.95,0,0.0,Low Risk (Zone 5/6)
625940,993891.8333333334,0,0.0,Low Risk (Zone 5/6)
625920,3104627.4000000004,0,0.0,Low Risk (Zone 5/6)
604253,1081276.1666666667,0,0.0,Low Risk (Zone 5/6)
604218,696337.0,0,0.0,Low Risk (Zone 5/6)
600933,573191.0,0,0.0,Low Risk (Zone 5/6)
600914,726526.1666666666,0,0.0,Low Risk (Zone 5/6)
627435,610030.0499999999,0,0.0,Low Risk (Zone 5/6)
610424,2307256.3833333333,0,0.0,Low Risk (Zone 5/6)
610394,677843.9,0,0.0,Low Risk (Zone 5/6)
610341,2385927.25,0,0.0,Low Risk (Zone 5/6)
625883,1073192.4333333333,0,0.0,Low Risk (Zone 5/6)
625797,1039941.3999999999,0,0.0,Low Risk (Zone 5/6)
610709,559002.2666666667,0,0.0,Low Risk (Zone 5/6)
610674,1267414.0333333334,0,0.0,Low Risk (Zone 5/6)
601175,1209790.0,0,0.0,Low Risk (Zone 5/6)
601173,437038.0,0,0.0,Low Risk (Zone 5/6)
601170,1956117.6666666667,0,0.0,Low Risk (Zone 5/6)
601161,836110.8333333334,0,0.0,Low Risk (Zone 5/6)
601144,750433.3333333334,0,0.0,Low Risk (Zone 5/6)
601129,723008.1666666666,0,0.0,Low Risk (Zone 5/6)
601128,969518.1666666666,0,0.0,Low Risk (Zone 5/6)
601125,655150.0,0,0.0,Low Risk (Zone 5/6)
601114,8745476.85,0,0.0,Low Risk (Zone 5/6)
601104,515524.1666666667,0,0.0,Low Risk (Zone 5/6)
604592,1317285.3333333333,0,0.0,Low Risk (Zone 5/6)
604475,1131363.1666666667,0,0.0,Low Risk (Zone 5/6)
625674,952975.5,0,0.0,Low Risk (Zone 5/6)
625353,901283.3333333334,0,0.0,Low Risk (Zone 5/6)
625255,2290481.0,0,0.0,Low Risk (Zone 5/6)
625254,1409280.0,0,0.0,Low Risk (Zone 5/6)
601274,538809.0,0,0.0,Low Risk (Zone 5/6)
610867,1735746.3166666667,0,0.0,Low Risk (Zone 5/6)
610862,1233439.3333333333,0,0.0,Low Risk (Zone 5/6)
610838,2202726.3000000003,0,0.0,Low Risk (Zone 5/6)
610187,1349067.9666666666,0,0.0,Low Risk (Zone 5/6)
628182,1382108.1666666667,0,0.0,Low Risk (Zone 5/6)
627786,1841638.3666666665,0,0.0,Low Risk (Zone 5/6)
610286,502267.75,0,0.0,Low Risk (Zone 5/6)
601093,1767586.25,0,0.0,Low Risk (Zone 5/6)
610747,1845029.98,0,0.0,Low Risk (Zone 5/6)
610713,8382504.0,0,0.0,Low Risk (Zone 5/6)
610712,532375.9,0,0.0,Low Risk (Zone 5/6)
629001,992721.2833333333,0,0.0,Low Risk (Zone 5/6)
628990,676937.3333333334,0,0.0,Low Risk (Zone 5/6)
610807,2970289.9499999997,0,0.0,Low Risk (Zone 5/6)
610795,706752.35,0,0.0,Low Risk (Zone 5/6)
610785,2713770.25,0,0.0,Low Risk (Zone 5/6)
610767,867094.9333333332,0,0.0,Low Risk (Zone 5/6)
601263,3305174.0,0,0.0,Low Risk (Zone 5/6)
601243,16314863.030000001,0,0.0,Low Risk (Zone 5/6)
601233,810883.3333333334,0,0.0,Low Risk (Zone 5/6)
601220,1769494.6666666667,0,0.0,Low Risk (Zone 5/6)
601178,4053810.6666666665,0,0.0,Low Risk (Zone 5/6)
628921,1350469.0666666667,0,0.0,Low Risk (Zone 5/6)
628883,1229313.1666666667,0,0.0,Low Risk (Zone 5/6)
628411,663550.0,0,0.0,Low Risk (Zone 5/6)
610173,638689.96,0,0.0,Low Risk (Zone 5/6)
625779,1624233.9333333333,0,0.0,Low Risk (Zone 5/6)
604116,2085410.95,0,0.0,Low Risk (Zone 5/6)
625253,702700.0,0,0.0,Low Risk (Zone 5/6)
625251,1852615.8333333333,0,0.0,Low Risk (Zone 5/6)
624813,1521283.6666666667,0,0.0,Low Risk (Zone 5/6)
624711,3920926.0,0,0.0,Low Risk (Zone 5/6)
624630,1591737.1666666667,0,0.0,Low Risk (Zone 5/6)
624456,480523.3166666667,0,0.0,Low Risk (Zone 5/6)
624455,1025310.8833333333,0,0.0,Low Risk (Zone 5/6)
610976,695203.9666666667,0,0.0,Low Risk (Zone 5/6)
610083,1095943.9333333333,0,0.0,Low Risk (Zone 5/6)
604724,1002841.8333333334,0,0.0,Low Risk (Zone 5/6)
604702,1004250.0,0,0.0,Low Risk (Zone 5/6)
604666,361017.6,0,0.0,Low Risk (Zone 5/6)
604663,1646409.8333333333,0,0.0,Low Risk (Zone 5/6)
610137,871729.0499999999,0,0.0,Low Risk (Zone 5/6)
629020,1736603.8333333333,0,0.0,Low Risk (Zone 5/6)
601355,5221906.0,0,0.0,Low Risk (Zone 5/6)
601346,1162514.8333333333,0,0.0,Low Risk (Zone 5/6)
601331,836933.3333333334,0,0.0,Low Risk (Zone 5/6)
601312,1271994.1666666667,0,0.0,Low Risk (Zone 5/6)
611086,955713.7000000001,0,0.0,Low Risk (Zone 5/6)
629401,2525466.6833333336,0,0.0,Low Risk (Zone 5/6)
629230,1132418.2,0,0.0,Low Risk (Zone 5/6)
629214,820350.0,0,0.0,Low Risk (Zone 5/6)
610132,550178.1,0,0.0,Low Risk (Zone 5/6)
610098,916023.4333333332,0,0.0,Low Risk (Zone 5/6)
610088,650334.55,0,0.0,Low Risk (Zone 5/6)
610908,431414.0,0,0.0,Low Risk (Zone 5/6)
610901,9877498.783333333,0,0.0,Low Risk (Zone 5/6)
624433,1309837.5,0,0.0,Low Risk (Zone 5/6)
624194,2778283.9166666665,0,0.0,Low Risk (Zone 5/6)
604123,2780336.9220000003,0,0.0,Low Risk (Zone 5/6)
604126,1593109.8499999999,0,0.0,Low Risk (Zone 5/6)
604124,1228390.1333333335,0,0.0,Low Risk (Zone 5/6)
624024,617895.3333333334,0,0.0,Low Risk (Zone 5/6)
623983,3688868.8166666664,0,0.0,Low Risk (Zone 5/6)
623964,1358572.0166666666,0,0.0,Low Risk (Zone 5/6)
623870,2136009.4499999997,0,0.0,Low Risk (Zone 5/6)
610047,533680.4,0,0.0,Low Risk (Zone 5/6)
610033,1696056.0166666666,0,0.0,Low Risk (Zone 5/6)
600913,1241367.5,0,0.0,Low Risk (Zone 5/6)
600906,1524041.1666666667,0,0.0,Low Risk (Zone 5/6)
600905,727487.0,0,0.0,Low Risk (Zone 5/6)
600892,1134726.6666666667,0,0.0,Low Risk (Zone 5/6)
600833,688599.0,0,0.0,Low Risk (Zone 5/6)
611006,781352.4333333332,0,0.0,Low Risk (Zone 5/6)
601372,983297.1666666666,0,0.0,Low Risk (Zone 5/6)
601370,1188048.0,0,0.0,Low Risk (Zone 5/6)
611155,1262838.8166666667,0,0.0,Low Risk (Zone 5/6)
623095,1011735.0,0,0.0,Low Risk (Zone 5/6)
601486,713333.3333333334,0,0.0,Low Risk (Zone 5/6)
601465,1852336.9666666668,0,0.0,Low Risk (Zone 5/6)
601464,1041954.2166666667,0,0.0,Low Risk (Zone 5/6)
601423,1639923.5333333332,0,0.0,Low Risk (Zone 5/6)
629852,1740465.6333333335,0,0.0,Low Risk (Zone 5/6)
629841,1002311.75,0,0.0,Low Risk (Zone 5/6)
610067,1350238.0666666667,0,0.0,Low Risk (Zone 5/6)
623799,642117.12,0,0.0,Low Risk (Zone 5/6)
611172,3149519.8000000003,0,0.0,Low Risk (Zone 5/6)
604196,1627864.4166666667,0,0.0,Low Risk (Zone 5/6)
604189,1311451.0,0,0.0,Low Risk (Zone 5/6)
604169,907727.5,0,0.0,Low Risk (Zone 5/6)
604135,730317.4,0,0.0,Low Risk (Zone 5/6)
604134,940128.65,0,0.0,Low Risk (Zone 5/6)
630255,998722.7166666667,0,0.0,Low Risk (Zone 5/6)
630247,2719295.1166666667,0,0.0,Low Risk (Zone 5/6)
630121,3003784.1166666667,0,0.0,Low Risk (Zone 5/6)
610031,1812978.5166666666,0,0.0,Low Risk (Zone 5/6)
610030,1234156.5999999999,0,0.0,Low Risk (Zone 5/6)
610018,1027747.2000000001,0,0.0,Low Risk (Zone 5/6)
610016,954275.0,0,0.0,Low Risk (Zone 5/6)
610005,5038962.9,0,0.0,Low Risk (Zone 5/6)
609986,2285003.8000000003,0,0.0,Low Risk (Zone 5/6)
629995,1230283.5,0,0.0,Low Risk (Zone 5/6)
629973,1294849.0,0,0.0,Low Risk (Zone 5/6)
629881,2713697.8333333335,0,0.0,Low Risk (Zone 5/6)
601396,706725.0,0,0.0,Low Risk (Zone 5/6)
622980,673300.0,0,0.0,Low Risk (Zone 5/6)
622882,495618.22500000003,0,0.0,Low Risk (Zone 5/6)
622817,657805.1666666666,0,0.0,Low Risk (Zone 5/6)
621812,587067.55,0,0.0,Low Risk (Zone 5/6)
621801,687750.1666666666,0,0.0,Low Risk (Zone 5/6)
621650,760216.0,0,0.0,Low Risk (Zone 5/6)
611266,1339936.8,0,0.0,Low Risk (Zone 5/6)
611257,1146518.6666666667,0,0.0,Low Risk (Zone 5/6)
611235,945659.5166666666,0,0.0,Low Risk (Zone 5/6)
611200,1012419.6666666666,0,0.0,Low Risk (Zone 5/6)
622804,550207.0,0,0.0,Low Risk (Zone 5/6)
622802,763999.2000000001,0,0.0,Low Risk (Zone 5/6)
622564,1757749.725,0,0.0,Low Risk (Zone 5/6)
622285,491560.0,0,0.0,Low Risk (Zone 5/6)
622152,856950.1666666666,0,0.0,Low Risk (Zone 5/6)
600738,805944.02,0,0.0,Low Risk (Zone 5/6)
600723,636750.0,0,0.0,Low Risk (Zone 5/6)
630400,588026.7000000001,0,0.0,Low Risk (Zone 5/6)
630312,530822.0499999999,0,0.0,Low Risk (Zone 5/6)
604112,2004632.05,0,0.0,Low Risk (Zone 5/6)
604111,1806708.9061,0,0.0,Low Risk (Zone 5/6)
604110,1644421.3506666666,0,0.0,Low Risk (Zone 5/6)
604099,2308662.5500000003,0,0.0,Low Risk (Zone 5/6)
604062,11063287.5,0,0.0,Low Risk (Zone 5/6)
604791,860485.1666666666,0,0.0,Low Risk (Zone 5/6)
604789,1501646.8333333333,0,0.0,Low Risk (Zone 5/6)
604781,2033195.5,0,0.0,Low Risk (Zone 5/6)
604755,1251296.1666666667,0,0.0,Low Risk (Zone 5/6)
630453,588774.9333333333,0,0.0,Low Risk (Zone 5/6)
600765,633166.6666666666,0,0.0,Low Risk (Zone 5/6)
600761,657666.6666666666,0,0.0,Low Risk (Zone 5/6)
600760,1206147.3333333333,0,0.0,Low Risk (Zone 5/6)
611353,613483.0833333334,0,0.0,Low Risk (Zone 5/6)
611314,3206897.0666666664,0,0.0,Low Risk (Zone 5/6)
611300,1164754.5166666668,0,0.0,Low Risk (Zone 5/6)
604029,4756911.666666667,0,0.0,Low Risk (Zone 5/6)
604026,4536106.4,0,0.0,Low Risk (Zone 5/6)
604007,1252641.0333333334,0,0.0,Low Risk (Zone 5/6)
601569,705333.3333333334,0,0.0,Low Risk (Zone 5/6)
601544,1399672.0,0,0.0,Low Risk (Zone 5/6)
601526,1299881.9333333333,0,0.0,Low Risk (Zone 5/6)
601503,324130.0,0,0.0,Low Risk (Zone 5/6)
621186,431625.1666666667,0,0.0,Low Risk (Zone 5/6)
630915,686107.5,0,0.0,Low Risk (Zone 5/6)
630840,1306081.5,0,0.0,Low Risk (Zone 5/6)
604792,659703.8333333334,0,0.0,Low Risk (Zone 5/6)
621520,1616529.8333333333,0,0.0,Low Risk (Zone 5/6)
621286,444795.6666666667,0,0.0,Low Risk (Zone 5/6)
621273,717390.0,0,0.0,Low Risk (Zone 5/6)
621215,705079.6599999999,0,0.0,Low Risk (Zone 5/6)
621208,606174.2333333333,0,0.0,Low Risk (Zone 5/6)
601634,691116.6666666666,0,0.0,Low Risk (Zone 5/6)
601612,965098.5,0,0.0,Low Risk (Zone 5/6)
611438,672541.6666666666,0,0.0,Low Risk (Zone 5/6)
611429,828058.7666666666,0,0.0,Low Risk (Zone 5/6)
611388,5674160.316666666,0,0.0,Low Risk (Zone 5/6)
604114,1565244.9000000001,0,0.0,Low Risk (Zone 5/6)
620993,760252.8333333334,0,0.0,Low Risk (Zone 5/6)
620926,646483.3333333334,0,0.0,Low Risk (Zone 5/6)
609899,770709.7999999999,0,0.0,Low Risk (Zone 5/6)
631177,3226812.466666667,0,0.0,Low Risk (Zone 5/6)
631130,1165266.8333333333,0,0.0,Low Risk (Zone 5/6)
631020,8897559.113333333,0,0.0,Low Risk (Zone 5/6)
630987,1362323.7333333334,0,0.0,Low Risk (Zone 5/6)
630984,561067.4,0,0.0,Low Risk (Zone 5/6)
609963,1270742.4000000001,0,0.0,Low Risk (Zone 5/6)
604041,901812.1666666666,0,0.0,Low Risk (Zone 5/6)
601595,1057133.3333333333,0,0.0,Low Risk (Zone 5/6)
620161,2999110.1666666665,0,0.0,Low Risk (Zone 5/6)
620157,1320922.8333333333,0,0.0,Low Risk (Zone 5/6)
619962,1550051.8333333333,0,0.0,Low Risk (Zone 5/6)
611494,823594.9833333334,0,0.0,Low Risk (Zone 5/6)
611466,782474.5166666666,0,0.0,Low Risk (Zone 5/6)
611461,446965.5333333334,0,0.0,Low Risk (Zone 5/6)
609817,832307.4,0,0.0,Low Risk (Zone 5/6)
631598,1251632.2,0,0.0,Low Risk (Zone 5/6)
620877,1125751.6666666667,0,0.0,Low Risk (Zone 5/6)
620783,2993065.5,0,0.0,Low Risk (Zone 5/6)
620672,1273660.0,0,0.0,Low Risk (Zone 5/6)
620611,877503.2999999999,0,0.0,Low Risk (Zone 5/6)
601671,642716.6666666666,0,0.0,Low Risk (Zone 5/6)
